,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1236,"frozenset({'trace_length_median_neg', 'global_nesting_depth_max_neg', 'trace_length_max_neg'})",frozenset({'AFL_data'}),0.13333333333333333,0.475,0.08333333333333333,0.625,1.3157894736842106,0.020000000000000004,1.4000000000000001
927,"frozenset({'call_depth_max', 'global_nesting_depth_max', 'call_depth_median'})",frozenset({'AFL_data'}),0.175,0.475,0.10833333333333334,0.6190476190476191,1.3032581453634087,0.025208333333333346,1.378125
239,"frozenset({'global_nesting_depth_max', 'call_depth_max'})",frozenset({'AFL_data'}),0.175,0.475,0.10833333333333334,0.6190476190476191,1.3032581453634087,0.025208333333333346,1.378125
1642,"frozenset({'trace_length_max', 'global_nesting_depth_median', 'global_nesting_depth_max', 'call_depth_median'})",frozenset({'AFL_data'}),0.10833333333333334,0.475,0.06666666666666667,0.6153846153846153,1.2955465587044532,0.01520833333333333,1.3649999999999998
1722,"frozenset({'trace_length_max', 'call_depth_median', 'trace_length_median', 'call_depth_max'})",frozenset({'AFL_data'}),0.21666666666666667,0.475,0.13333333333333333,0.6153846153846153,1.2955465587044532,0.03041666666666666,1.3649999999999998
846,"frozenset({'trace_length_max', 'global_nesting_depth_median', 'call_depth_median'})",frozenset({'AFL_data'}),0.10833333333333334,0.475,0.06666666666666667,0.6153846153846153,1.2955465587044532,0.01520833333333333,1.3649999999999998
154,"frozenset({'trace_length_max', 'call_depth_max'})",frozenset({'AFL_data'}),0.21666666666666667,0.475,0.13333333333333333,0.6153846153846153,1.2955465587044532,0.03041666666666666,1.3649999999999998
756,"frozenset({'trace_length_max', 'call_depth_max', 'call_depth_median'})",frozenset({'AFL_data'}),0.21666666666666667,0.475,0.13333333333333333,0.6153846153846153,1.2955465587044532,0.03041666666666666,1.3649999999999998
717,"frozenset({'trace_length_max', 'trace_length_median', 'call_depth_max'})",frozenset({'AFL_data'}),0.21666666666666667,0.475,0.13333333333333333,0.6153846153846153,1.2955465587044532,0.03041666666666666,1.3649999999999998
101,frozenset({'global_nesting_depth_median_neg'}),frozenset({'AFL_data'}),0.36666666666666664,0.475,0.225,0.6136363636363636,1.291866028708134,0.05083333333333337,1.3588235294117648
1301,"frozenset({'call_depth_max_neg', 'trace_length_max_neg', 'global_nesting_depth_median_neg'})",frozenset({'AFL_data'}),0.15,0.475,0.09166666666666666,0.611111111111111,1.286549707602339,0.020416666666666666,1.3499999999999999
1387,"frozenset({'call_depth_max_neg', 'global_nesting_depth_median_neg', 'trace_length_median_neg'})",frozenset({'AFL_data'}),0.15,0.475,0.09166666666666666,0.611111111111111,1.286549707602339,0.020416666666666666,1.3499999999999999
2225,"frozenset({'trace_length_median_neg', 'call_depth_max_neg', 'global_nesting_depth_median_neg', 'trace_length_max_neg'})",frozenset({'AFL_data'}),0.15,0.475,0.09166666666666666,0.611111111111111,1.286549707602339,0.020416666666666666,1.3499999999999999
